OTU_ID,NTC1_A,BS1_01_A,BS1_02_A,BS1_03_A,BS1_04_A,BS1_06_A,BH1_01_A,BH1_02_A,RS1_01_A,RS1_02_A,RS1_03_A,RS1_04_A,RS1_05_A,RS1_06_A,RS1_07_A,RS1_08_A,R1_01_A,R1_02_A,R1_03_A,R1_04_A,R1_05_A,R1_06_A,R1_07_A,R1_08_A,R1_09_A,R1_10_A,R1_11_A,R1_12_A,R1_13_A,R1_14_A,R1_15_A,R1_16_A,Kingdom,Phylum,Class,Order,Family,Genus,Species
ZOTU1608,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Sordariomycetes,o__Hypocreales,f__Aspergillaceae,g__Aspergillus,s__Rhizocarpon_rittokense_SH631460.07FU
ZOTU1705,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Rhizophlyctis,s__Diversispora_spurca_SH196890.07FU
ZOTU1423,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Articulospora,s__
ZOTU877,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__unidentified,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,s__
ZOTU637,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Agaricomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,s__Peziza_ellipsospora_SH181526.07FU
ZOTU719,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Rhizophydiomycetes,o__Rhizophydiales,f__Protrudomycetaceae,g__Protrudomyces,s__Protrudomyces_lateralis_SH210255.07FU
ZOTU1365,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Zoopagomycota,c__Zoopagomycetes,o__Zoopagales,f__Piptocephalidaceae,g__Syncephalis,s__Byssochlamys_spectabilis_SH200578.07FU
ZOTU1363,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Glomerellaceae,g__Colletotrichum,s__Colletotrichum_destructivum_SH375584.07FU
ZOTU1456,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Tremellaceae,g__Cryptococcus,s__Cryptococcus_frias_SH205078.07FU
ZOTU967,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Agaricomycetes,o__Orbiliales,f__Pezizaceae,g__Inocybe,s__Terfezia_alsheikhii_SH190069.07FU
ZOTU1124,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Tremellaceae,g__Cryptococcus,s__Naganishia_albida_SH206549.07FU
ZOTU112,0,0,0,0,0,0,0,39,0,0,0,0,44,0,0,0,0,0,1,0,56,300,0,0,0,0,0,1,47,940,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium,s__
ZOTU1228,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Cortinarius,s__Terfezia_alsheikhii_SH190069.07FU
ZOTU1720,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Rhizophydiomycetes,o__Rhizophydiales,f__Cortinariaceae,g__Cortinarius,s__Betamyces_americae-meridionalis_SH027198.07FU
ZOTU1458,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Hyphodermella,s__Panellus_serotinus_SH215735.07FU
ZOTU1722,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Polyporales,f__Hyphodermataceae,g__Hyphoderma,s__Hyphoderma_litschaueri_SH464557.07FU
ZOTU1670,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Cercozoa,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Inocybe,s__Gigaspora_margarita_SH180799.07FU
ZOTU1377,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida,s__Candida_ponderosae_SH644180.07FU
ZOTU1383,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Magnaporthales,f__Magnaporthaceae,g__Magnaporthe,s__Magnaporthe_grisea_SH174122.07FU
ZOTU1010,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Agaricomycetes,o__Agaricales,f__Spizellomycetaceae,g__Operculomyces,s__Operculomyces_laminatus_SH210135.07FU
ZOTU1126,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,s__
ZOTU827,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__,g__,s__
ZOTU1436,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Filobasidiaceae,g__Naganishia,s__Naganishia_adeliensis_SH405379.07FU
ZOTU1208,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Arthrobotrys,s__Arthrobotrys_elegans_SH207551.07FU
ZOTU1457,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavaria,s__Clavaria_tenuipes_SH197585.07FU
ZOTU1206,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Tremellaceae,g__Cryptococcus,s__Cryptococcus_albidus_SH405380.07FU
ZOTU1424,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Phanerochaetaceae,g__Hyphodermella,s__Hyphodermella_rosae_SH187526.07FU
ZOTU1697,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Orbiliaceae,g__Orbilia,s__Lepiota_cristata_SH496545.07FU
ZOTU1278,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Monoblepharomycota,c__Monoblepharidomycetes,o__Monoblepharidales,f__,g__,s__
ZOTU1708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__,o__,f__,g__,s__
ZOTU918,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Agaricomycetes,o__Agaricales,f__Pezizaceae,g__Terfezia,s__Terfezia_alsheikhii_SH190069.07FU
ZOTU1726,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__,g__,s__
ZOTU187,0,0,0,0,0,0,0,12,4,165,17,280,10,122,10,0,0,26,0,21,1,10,0,0,0,0,0,6,1,12,5,4,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Cortinarius_lilaciotinctus_SH185772.07FU
ZOTU968,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetales_fam_Incertae_sedis,g__Candida,s__
ZOTU1284,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia,s__
ZOTU1460,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Agaricaceae,g__Orbilia,s__Agaricus_taeniatus_SH174660.07FU
ZOTU257,0,0,0,0,0,0,0,3,0,0,61,159,0,0,18,0,0,0,0,21,0,12,99,12,0,0,0,50,0,156,33,2,k__Fungi,p__,c__,o__,f__,g__,s__
ZOTU1427,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Agaricomycetes,o__Rhizophydiales,f__Protrudomycetaceae,g__Protrudomyces,s__Protrudomyces_lateralis_SH210255.07FU
ZOTU1281,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Cladorrhinum,s__Pseudoacremonium_sacchari_SH026839.07FU
ZOTU969,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__,c__,o__,f__,g__,s__
ZOTU1426,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Sordariales_fam_Incertae_sedis,g__Cordana,s__Cordana_bisbyi_SH494353.07FU
ZOTU1062,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Cortinarius,s__Burgoa_verzuoliana_SH199660.07FU
ZOTU1155,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Glomeraceae,g__Inocybe,s__Bacidina_sulphurella_SH213709.07FU
ZOTU614,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Bolbitiaceae,g__Conocybe,s__Conocybe_dumetorum_SH007977.07FU
ZOTU607,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,2,6,1,1,3,6,7,11,14,0,0,1,8,14,8,k__Fungi,p__,c__,o__,f__,g__,s__
ZOTU1584,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Chytridiomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,s__Dioszegia_fristingensis_SH209718.07FU
ZOTU1725,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Ascobolaceae,g__Ascobolus,s__Ascobolus_furfuraceus_SH211037.07FU
ZOTU1283,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Cortinarius,s__Burgoa_verzuoliana_SH199660.07FU
ZOTU941,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Pterulaceae,g__Pterula,s__Pterula_echo_SH003840.07FU
ZOTU1672,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pluteaceae,g__Pluteus,s__Neobulgaria_pura_SH216870.07FU
ZOTU1689,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Herpotrichiellaceae,g__Veronaea,s__Vestigium_trifidum_SH004841.07FU
ZOTU1368,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Cortinarius_castaneiceps_SH482179.07FU
ZOTU1571,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Ascomycota_fam_Incertae_sedis,g__Aporospora,s__
ZOTU1679,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Agaricales,f__Diversisporaceae,g__Diversispora,s__
ZOTU1402,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Laburnicola,s__Laburnicola_muriformis_SH642302.07FU
ZOTU1227,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__,s__
ZOTU1261,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Cortinarius_castaneiceps_SH482179.07FU
ZOTU1452,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Herpotrichiellaceae,g__Cladophialophora,s__Spencermartinsia_viticola_SH211942.07FU
ZOTU1678,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Ceratobasidiaceae,g__Clavaria,s__Candida_tammaniensis_SH019410.07FU
ZOTU1319,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Pezizaceae,g__Peziza,s__Terfezia_alsheikhii_SH190069.07FU
ZOTU1473,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Parasola,s__Parasola_kuehneri_SH031900.07FU
ZOTU1474,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Chaetothyriales,f__Cortinariaceae,g__Kochiomyces,s__Psathyrella_canoceps_SH019084.07FU
ZOTU111,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,93,14,86,290,50,3,0,18,454,59,119,306,37,3,0,3,1066,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Ceratobasidium,s__Thanatephorus_cucumeris_SH000105.07FU
ZOTU1574,0,0,0,0,0,0,0,1,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Xylodon_detriticus_SH522655.07FU
ZOTU1545,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Entoloma_korhonenii_SH495810.07FU
ZOTU1580,0,0,0,0,0,0,0,1,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Mortierellaceae,g__Mortierella,s__Curvularia_tsudae_SH629314.07FU
ZOTU1453,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,s__Cortinarius_persicanus_SH222538.07FU
ZOTU1621,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,s__Inocybe_pruinosa_SH207102.07FU
ZOTU1021,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__,o__,f__,g__,s__
ZOTU809,0,0,0,0,0,0,0,0,16,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,k__Fungi,p__Chytridiomycota,c__Lobulomycetes,o__Lobulomycetales,f__Lobulomycetaceae,g__Alogomyces,s__Alogomyces_tanneri_SH485021.07FU
ZOTU213,0,0,0,0,0,0,0,0,48,23,13,0,0,0,0,0,87,1,413,0,0,0,45,3,42,1,64,0,0,0,53,0,k__Protista,p__Cercozoa,c__Agaricomycetes,o__Geastrales,f__,g__,s__
ZOTU956,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__,s__
ZOTU291,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__,c__,o__,f__,g__,s__
ZOTU792,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Geopora,s__Byssonectria_fusispora_SH215677.07FU
ZOTU634,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Inocybaceae,g__Inocybe,s__Inocybe_tabacina_SH032207.07FU
ZOTU1287,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Glomeromycota,c__Agaricomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Scutellospora_weresubiae_SH019948.07FU
ZOTU142,0,0,0,0,0,0,0,0,554,2,0,41,60,176,3,9,16,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Stemphylium,s__Stemphylium_herbarum_SH387143.07FU
ZOTU78,0,0,0,0,0,0,0,0,45,31,2,1,2,37,6,1,687,36,212,11,126,33,87,140,683,522,23,32,11,165,124,219,k__Fungi,p__Cercozoa,c__Dothideomycetes,o__Helotiales,f__Mycosphaerellaceae,g__Xylaria,s__Phaeophleospora_hymenocallidicola_SH190832.07FU
ZOTU201,0,0,0,0,0,0,0,0,6,0,0,20,9,4,0,0,205,0,54,2,31,189,0,0,27,0,20,0,0,247,0,4,k__Fungi,p__Cercozoa,c__Dothideomycetes,o__Capnodiales,f__Mycosphaerellaceae,g__Candida,s__Candida_glaebosa_SH200665.07FU
ZOTU1096,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Chytridiomycetes,o__,f__,g__,s__
ZOTU400,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Mortierellaceae,g__Claroideoglomus,s__Tricholoma_virgatum_SH192110.07FU
ZOTU1156,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Chytridiomycota,c__Spizellomycetes,o__Spizellomycetales,f__Spizellomycetaceae,g__Spizellomyces,s__Betamyces_americae-meridionalis_SH027198.07FU
ZOTU1711,0,0,0,0,0,0,0,0,13,26,6,59,8,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Protista,p__Cercozoa,c__,o__,f__,g__,s__
ZOTU876,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_intermedia_SH182683.07FU
ZOTU875,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,s__Peziza_ellipsospora_SH181526.07FU
ZOTU1238,0,0,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Mortierellaceae,g__Mortierella,s__Papiliotrema_bandonii_SH114409.07FU
ZOTU811,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__
ZOTU109,0,0,0,0,0,0,0,0,101,0,0,0,0,9,0,0,1744,0,1,0,36,0,0,0,438,0,0,0,5,0,3,0,k__Protista,p__Cercozoa,c__,o__,f__,g__,s__
ZOTU56,0,0,0,0,0,0,0,0,19,123,0,59,63,135,3,13,175,112,133,8,153,656,107,182,382,836,129,64,23,1928,97,206,k__Fungi,p__Cercozoa,c__Sordariomycetes,o__Chaetothyriales,f__Glomeraceae,g__Hypomyces,s__Hypomyces_sibirinae_SH629959.07FU
ZOTU555,0,0,0,0,0,0,0,0,11,0,0,71,3,1,16,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,k__Fungi,p__Cercozoa,c__Dothideomycetes,o__Capnodiales,f__Mycosphaerellaceae,g__Lecanosticta,s__Lecanosticta_acicola_SH207716.07FU
ZOTU255,0,0,0,0,0,0,0,0,16,0,0,0,2,4,0,0,274,0,77,1,1,0,0,2,48,0,17,0,2,15,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Orbiliaceae,g__Cortinarius,s__Cortinarius_platypus_SH184343.07FU
ZOTU649,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_parvispora_SH193938.07FU
ZOTU522,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_grisea_SH374010.07FU
ZOTU757,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Sarcopodium_flavolanatum_SH195206.07FU
ZOTU1117,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Cylindrocladiella,s__Cylindrocladiella_pseudocamelliae_SH111902.07FU
